#chr	pos	coverage
H1N1_HA	1153	125
H1N1_HA	1154	125
H1N1_HA	1155	124
H1N1_HA	1156	127
H1N1_HA	1157	127
H1N1_HA	1158	127
H1N1_HA	1159	125
H1N1_HA	1160	126
H1N1_HA	1161	127
H1N1_HA	1162	126
H1N1_HA	1163	125
H1N1_HA	1164	122
H1N1_HA	1165	123
H1N1_HA	1166	122
H1N1_HA	1167	122
H1N1_HA	1168	124
H1N1_HA	1169	123
H1N1_HA	1170	124
H1N1_HA	1171	125
H1N1_HA	1172	126
H1N1_HA	1173	123
H1N1_HA	1174	122
H1N1_HA	1175	122
H1N1_HA	1176	123
H1N1_HA	1177	122
H1N1_HA	1178	122
H1N1_HA	1179	122
H1N1_HA	1180	123
H1N1_HA	1181	123
H1N1_HA	1182	122
H1N1_HA	1183	121
H1N1_HA	1184	117
H1N1_HA	1185	117
H1N1_HA	1186	119
H1N1_HA	1187	119
H1N1_HA	1188	121
H1N1_HA	1189	121
H1N1_HA	1190	119
H1N1_HA	1191	115
H1N1_HA	1192	114
H1N1_HA	1193	113
H1N1_HA	1194	112
H1N1_HA	1195	112
H1N1_HA	1196	108
H1N1_HA	1197	107
H1N1_HA	1198	110
H1N1_HA	1199	110
H1N1_HA	1200	111
H1N1_HA	1201	112
H1N1_HA	1202	112
H1N1_HA	1203	112
H1N1_HA	1204	112
H1N1_HA	1205	111
H1N1_HA	1206	112
H1N1_HA	1207	112
H1N1_HA	1208	112
H1N1_HA	1209	111
H1N1_HA	1210	109
H1N1_HA	1211	109
H1N1_HA	1212	109
H1N1_HA	1213	104
H1N1_HA	1214	104
H1N1_HA	1215	104
H1N1_HA	1216	104
H1N1_HA	1217	103
H1N1_HA	1218	102
H1N1_HA	1219	103
H1N1_HA	1220	104
H1N1_HA	1221	105
H1N1_HA	1222	103
H1N1_HA	1223	104
H1N1_HA	1224	104
H1N1_HA	1225	104
H1N1_HA	1226	104
H1N1_HA	1227	104
H1N1_HA	1228	102
H1N1_HA	1229	100
H1N1_HA	1230	97
H1N1_HA	1231	92
H1N1_HA	1232	92
H1N1_HA	1233	89
H1N1_HA	1234	91
H1N1_HA	1235	89
H1N1_HA	1236	87
H1N1_HA	1237	87
H1N1_HA	1238	87
H1N1_HA	1239	87
H1N1_HA	1240	92
H1N1_HA	1241	92
H1N1_HA	1242	92
H1N1_HA	1243	92
H1N1_HA	1244	90
H1N1_HA	1245	90
H1N1_HA	1246	90
H1N1_HA	1247	90
H1N1_HA	1248	89
H1N1_HA	1249	88
H1N1_HA	1250	88
H1N1_HA	1251	86
H1N1_HA	1252	84
H1N1_HA	1253	83
H1N1_HA	1254	84
H1N1_HA	1255	85
H1N1_HA	1256	93
H1N1_HA	1257	93
H1N1_HA	1258	99
H1N1_HA	1259	99
H1N1_HA	1260	109
H1N1_HA	1261	109
H1N1_HA	1262	108
H1N1_HA	1263	107
H1N1_HA	1264	106
H1N1_HA	1265	104
H1N1_HA	1266	103
H1N1_HA	1267	103
H1N1_HA	1268	103
H1N1_HA	1269	102
H1N1_HA	1270	102
H1N1_HA	1271	102
H1N1_HA	1272	98
H1N1_HA	1273	98
H1N1_HA	1274	99
H1N1_HA	1275	101
H1N1_HA	1276	101
H1N1_HA	1277	101
H1N1_HA	1278	101
H1N1_HA	1279	101
H1N1_HA	1280	99
H1N1_HA	1281	99
H1N1_HA	1282	99
H1N1_HA	1283	102
H1N1_HA	1284	102
H1N1_HA	1285	101
H1N1_HA	1286	101
H1N1_HA	1287	101
H1N1_HA	1288	101
H1N1_HA	1289	101
H1N1_HA	1290	101
H1N1_HA	1291	102
H1N1_HA	1292	102
H1N1_HA	1293	102
H1N1_HA	1294	101
H1N1_HA	1295	101
H1N1_HA	1296	100
H1N1_HA	1297	100
H1N1_HA	1298	101
H1N1_HA	1299	101
H1N1_HA	1300	101
H1N1_HA	1301	100
H1N1_HA	1302	99
H1N1_HA	1303	99
H1N1_HA	1304	99
H1N1_HA	1305	99
H1N1_HA	1306	100
H1N1_HA	1307	97
H1N1_HA	1308	96
H1N1_HA	1309	95
H1N1_HA	1310	96
H1N1_HA	1311	96
H1N1_HA	1312	93
H1N1_HA	1313	96
H1N1_HA	1314	97
H1N1_HA	1315	98
H1N1_HA	1316	102
H1N1_HA	1317	102
H1N1_HA	1318	104
H1N1_HA	1319	100
H1N1_HA	1320	102
H1N1_HA	1321	103
H1N1_HA	1322	104
H1N1_HA	1323	108
H1N1_HA	1324	109
H1N1_HA	1325	112
H1N1_HA	1326	111
H1N1_HA	1327	110
H1N1_HA	1328	110
H1N1_HA	1329	114
H1N1_HA	1330	114
H1N1_HA	1331	116
H1N1_HA	1332	116
H1N1_HA	1333	116
H1N1_HA	1334	116
H1N1_HA	1335	116
H1N1_HA	1336	115
H1N1_HA	1337	113
H1N1_HA	1338	111
H1N1_HA	1339	110
H1N1_HA	1340	110
H1N1_HA	1341	110
H1N1_HA	1342	108
H1N1_HA	1343	110
H1N1_HA	1344	111
H1N1_HA	1345	114
H1N1_HA	1346	114
H1N1_HA	1347	114
H1N1_HA	1348	110
H1N1_HA	1349	110
H1N1_HA	1350	110
H1N1_HA	1351	111
H1N1_HA	1352	110
H1N1_HA	1353	111
H1N1_HA	1354	111
H1N1_HA	1355	112
H1N1_HA	1356	113
H1N1_HA	1357	110
H1N1_HA	1358	110
H1N1_HA	1359	111
H1N1_HA	1360	112
H1N1_HA	1361	112
H1N1_HA	1362	112
H1N1_HA	1363	114
H1N1_HA	1364	115
H1N1_HA	1365	116
H1N1_HA	1366	116
H1N1_HA	1367	116
H1N1_HA	1368	115
H1N1_HA	1369	115
H1N1_HA	1370	114
H1N1_HA	1371	113
H1N1_HA	1372	114
H1N1_HA	1373	113
H1N1_HA	1374	112
H1N1_HA	1375	115
H1N1_HA	1376	115
H1N1_HA	1377	115
H1N1_HA	1378	117
H1N1_HA	1379	117
H1N1_HA	1380	117
H1N1_HA	1381	117
H1N1_HA	1382	121
H1N1_HA	1383	114
H1N1_HA	1384	112
H1N1_HA	1385	112
H1N1_HA	1386	112
H1N1_HA	1387	112
H1N1_HA	1388	112
H1N1_HA	1389	112
H1N1_HA	1390	110
H1N1_HA	1391	108
H1N1_HA	1392	110
H1N1_HA	1393	110
H1N1_HA	1394	109
H1N1_HA	1395	109
H1N1_HA	1396	109
H1N1_HA	1397	109
H1N1_HA	1398	109
H1N1_HA	1399	109
H1N1_HA	1400	109
H1N1_HA	1401	109
H1N1_HA	1402	111
H1N1_HA	1403	111
H1N1_HA	1404	111
H1N1_HA	1405	110
H1N1_HA	1406	109
H1N1_HA	1407	103
H1N1_HA	1408	104
H1N1_HA	1409	102
H1N1_HA	1410	102
H1N1_HA	1411	98
H1N1_HA	1412	98
H1N1_HA	1413	98
H1N1_HA	1414	98
H1N1_HA	1415	99
H1N1_HA	1416	97
H1N1_HA	1417	97
H1N1_HA	1418	97
H1N1_HA	1419	97
H1N1_HA	1420	96
H1N1_HA	1421	96
H1N1_HA	1422	97
H1N1_HA	1423	93
H1N1_HA	1424	93
H1N1_HA	1425	92
H1N1_HA	1426	90
H1N1_HA	1427	90
H1N1_HA	1428	90
H1N1_HA	1429	90
H1N1_HA	1430	90
H1N1_HA	1431	91
H1N1_HA	1432	91
H1N1_HA	1433	92
H1N1_HA	1434	89
H1N1_HA	1435	90
H1N1_HA	1436	95
H1N1_HA	1437	95
H1N1_HA	1438	95
H1N1_HA	1439	97
H1N1_HA	1440	97
H1N1_HA	1441	97
H1N1_HA	1442	96
H1N1_HA	1443	97
H1N1_HA	1444	100
H1N1_HA	1445	99
H1N1_HA	1446	99
H1N1_HA	1447	98
H1N1_HA	1448	99
H1N1_HA	1449	99
H1N1_HA	1450	102
H1N1_HA	1451	105
H1N1_HA	1452	102
H1N1_HA	1453	101
H1N1_HA	1454	101
H1N1_HA	1455	101
H1N1_HA	1456	101
H1N1_HA	1457	98
H1N1_HA	1458	98
H1N1_HA	1459	94
H1N1_HA	1460	94
H1N1_HA	1461	93
H1N1_HA	1462	91
H1N1_HA	1463	93
H1N1_HA	1464	94
H1N1_HA	1465	98
H1N1_HA	1466	99
H1N1_HA	1467	91
H1N1_HA	1468	91
H1N1_HA	1469	91
H1N1_HA	1470	95
H1N1_HA	1471	93
H1N1_HA	1472	92
H1N1_HA	1473	90
H1N1_HA	1474	90
H1N1_HA	1475	89
H1N1_HA	1476	86
H1N1_HA	1477	86
H1N1_HA	1478	86
H1N1_HA	1479	87
H1N1_HA	1480	86
H1N1_HA	1481	86
H1N1_HA	1482	85
H1N1_HA	1483	85
H1N1_HA	1484	85
H1N1_HA	1485	85
H1N1_HA	1486	85
H1N1_HA	1487	85
H1N1_HA	1488	87
H1N1_HA	1489	88
H1N1_HA	1490	89
H1N1_HA	1491	89
H1N1_HA	1492	88
H1N1_HA	1493	88
H1N1_HA	1494	84
H1N1_HA	1495	83
H1N1_HA	1496	83
H1N1_HA	1497	83
H1N1_HA	1498	83
H1N1_HA	1499	83
H1N1_HA	1500	80
H1N1_HA	1501	80
H1N1_HA	1502	78
H1N1_HA	1503	78
H1N1_HA	1504	78
H1N1_HA	1505	79
H1N1_HA	1506	80
H1N1_HA	1507	79
H1N1_HA	1508	79
H1N1_HA	1509	79
H1N1_HA	1510	79
H1N1_HA	1511	78
H1N1_HA	1512	79
H1N1_HA	1513	75
H1N1_HA	1514	76
H1N1_HA	1515	75
H1N1_HA	1516	74
H1N1_HA	1517	74
H1N1_HA	1518	74
H1N1_HA	1519	74
H1N1_HA	1520	74
H1N1_HA	1521	75
H1N1_HA	1522	75
H1N1_HA	1523	74
H1N1_HA	1524	74
H1N1_HA	1525	72
H1N1_HA	1526	70
H1N1_HA	1527	70
H1N1_HA	1528	70
H1N1_HA	1529	72
H1N1_HA	1530	69
H1N1_HA	1531	67
H1N1_HA	1532	67
H1N1_HA	1533	65
H1N1_HA	1534	66
H1N1_HA	1535	67
H1N1_HA	1536	67
H1N1_HA	1537	70
H1N1_HA	1538	70
H1N1_HA	1539	70
H1N1_HA	1540	70
H1N1_HA	1541	70
H1N1_HA	1542	70
H1N1_HA	1543	68
H1N1_HA	1544	69
H1N1_HA	1545	69
H1N1_HA	1546	69
H1N1_HA	1547	70
H1N1_HA	1548	72
H1N1_HA	1549	72
H1N1_HA	1550	72
H1N1_HA	1551	72
H1N1_HA	1552	74
H1N1_HA	1553	76
H1N1_HA	1554	78
H1N1_HA	1555	78
H1N1_HA	1556	78
H1N1_HA	1557	78
H1N1_HA	1558	78
H1N1_HA	1559	77
H1N1_HA	1560	78
H1N1_HA	1561	79
H1N1_HA	1562	79
H1N1_HA	1563	79
H1N1_HA	1564	80
H1N1_HA	1565	81
H1N1_HA	1566	81
H1N1_HA	1567	81
H1N1_HA	1568	81
H1N1_HA	1569	82
H1N1_HA	1570	80
H1N1_HA	1571	81
H1N1_HA	1572	81
H1N1_HA	1573	80
H1N1_HA	1574	81
H1N1_HA	1575	81
H1N1_HA	1576	81
H1N1_HA	1577	79
H1N1_HA	1578	79
H1N1_HA	1579	79
H1N1_HA	1580	79
H1N1_HA	1581	79
H1N1_HA	1582	79
H1N1_HA	1583	80
H1N1_HA	1584	85
H1N1_HA	1585	85
H1N1_HA	1586	86
H1N1_HA	1587	86
H1N1_HA	1588	88
H1N1_HA	1589	90
H1N1_HA	1590	88
H1N1_HA	1591	89
H1N1_HA	1592	87
H1N1_HA	1593	87
H1N1_HA	1594	84
H1N1_HA	1595	83
H1N1_HA	1596	84
H1N1_HA	1597	84
H1N1_HA	1598	84
H1N1_HA	1599	83
H1N1_HA	1600	82
H1N1_HA	1601	77
H1N1_HA	1602	74
H1N1_HA	1603	74
H1N1_HA	1604	70
H1N1_HA	1605	70
H1N1_HA	1606	70
H1N1_HA	1607	70
H1N1_HA	1608	70
H1N1_HA	1609	70
H1N1_HA	1610	70
H1N1_HA	1611	70
H1N1_HA	1612	70
H1N1_HA	1613	68
H1N1_HA	1614	68
H1N1_HA	1615	68
H1N1_HA	1616	65
H1N1_HA	1617	65
H1N1_HA	1618	65
H1N1_HA	1619	65
H1N1_HA	1620	64
H1N1_HA	1621	60
H1N1_HA	1622	60
H1N1_HA	1623	60
H1N1_HA	1624	60
H1N1_HA	1625	60
H1N1_HA	1626	60
H1N1_HA	1627	59
H1N1_HA	1628	57
H1N1_HA	1629	57
H1N1_HA	1630	56
H1N1_HA	1631	55
H1N1_HA	1632	55
H1N1_HA	1633	55
H1N1_HA	1634	55
H1N1_HA	1635	55
H1N1_HA	1636	55
H1N1_HA	1637	55
H1N1_HA	1638	55
H1N1_HA	1639	53
H1N1_HA	1640	52
H1N1_HA	1641	51
H1N1_HA	1642	51
H1N1_HA	1643	51
H1N1_HA	1644	51
H1N1_HA	1645	51
H1N1_HA	1646	52
H1N1_HA	1647	52
H1N1_HA	1648	52
H1N1_HA	1649	52
H1N1_HA	1650	52
H1N1_HA	1651	52
H1N1_HA	1652	52
H1N1_HA	1653	52
H1N1_HA	1654	52
H1N1_HA	1655	51
H1N1_HA	1656	50
H1N1_HA	1657	50
H1N1_HA	1658	50
H1N1_HA	1659	50
H1N1_HA	1660	50
H1N1_HA	1661	51
H1N1_HA	1662	51
H1N1_HA	1663	50
H1N1_HA	1664	50
H1N1_HA	1665	49
H1N1_HA	1666	49
H1N1_HA	1667	49
H1N1_HA	1668	49
H1N1_HA	1669	49
H1N1_HA	1670	49
H1N1_HA	1671	49
H1N1_HA	1672	48
H1N1_HA	1673	48
H1N1_HA	1674	48
H1N1_HA	1675	48
H1N1_HA	1676	48
H1N1_HA	1677	47
H1N1_HA	1678	47
H1N1_HA	1679	47
H1N1_HA	1680	45
H1N1_HA	1681	45
H1N1_HA	1682	45
H1N1_HA	1683	45
H1N1_HA	1684	45
H1N1_HA	1685	44
H1N1_HA	1686	43
H1N1_HA	1687	43
H1N1_HA	1688	42
H1N1_HA	1689	42
H1N1_HA	1690	42
H1N1_HA	1691	42
H1N1_HA	1692	42
H1N1_HA	1693	39
H1N1_HA	1694	39
H1N1_HA	1695	38
H1N1_HA	1696	38
H1N1_HA	1697	38
H1N1_HA	1698	37
H1N1_HA	1699	35
H1N1_HA	1700	35
H1N1_HA	1701	35
H1N1_HA	1702	35
H1N1_HA	1703	31
H1N1_HA	1704	31
H1N1_HA	1705	29
H1N1_HA	1706	29
H1N1_HA	1707	29
H1N1_HA	1708	29
H1N1_HA	1709	29
H1N1_HA	1710	29
H1N1_HA	1711	26
H1N1_HA	1712	25
H1N1_HA	1713	25
H1N1_HA	1714	23
H1N1_HA	1715	22
H1N1_HA	1716	19
H1N1_HA	1717	19
H1N1_HA	1718	19
H1N1_HA	1719	19
H1N1_HA	1720	18
H1N1_HA	1721	18
H1N1_HA	1722	17
H1N1_HA	1723	17
H1N1_HA	1724	17
H1N1_HA	1725	16
H1N1_HA	1726	16
H1N1_HA	1727	16
H1N1_HA	1728	14
H1N1_HA	1729	14
H1N1_HA	1730	14
H1N1_HA	1731	14
H1N1_HA	1732	14
H1N1_HA	1733	13
H1N1_HA	1734	10
H1N1_HA	1735	8
H1N1_HA	1736	8
H1N1_HA	1737	8
H1N1_HA	1738	8
H1N1_HA	1739	8
H1N1_HA	1740	6
H1N1_HA	1741	6
H1N1_HA	1742	5
H1N1_HA	1743	5
H1N1_HA	1744	4
H1N1_HA	1745	4
H1N1_HA	1746	4
H1N1_HA	1747	3
H1N1_HA	1748	1
H1N1_HA	1749	1
H1N1_MP	2	3
H1N1_MP	3	4
H1N1_MP	4	4
H1N1_MP	5	6
H1N1_MP	6	7
H1N1_MP	7	10
H1N1_MP	8	13
H1N1_MP	9	13
H1N1_MP	10	13
H1N1_MP	11	13
H1N1_MP	12	21
H1N1_MP	13	28
H1N1_MP	14	32
H1N1_MP	15	32
H1N1_MP	16	34
H1N1_MP	17	34
H1N1_MP	18	34
H1N1_MP	19	34
H1N1_MP	20	35
H1N1_MP	21	36
H1N1_MP	22	37
H1N1_MP	23	37
H1N1_MP	24	37
H1N1_MP	25	37
H1N1_MP	26	37
H1N1_MP	27	40
H1N1_MP	28	40
H1N1_MP	29	41
H1N1_MP	30	42
H1N1_MP	31	42
H1N1_MP	32	42
H1N1_MP	33	44
H1N1_MP	34	47
H1N1_MP	35	47
H1N1_MP	36	47
H1N1_MP	37	47
H1N1_MP	38	52
H1N1_MP	39	54
H1N1_MP	40	57
H1N1_MP	41	57
H1N1_MP	42	57
H1N1_MP	43	57
H1N1_MP	44	57
H1N1_MP	45	57
H1N1_MP	46	57
H1N1_MP	47	57
H1N1_MP	48	57
H1N1_MP	49	57
H1N1_MP	50	61
H1N1_MP	51	61
H1N1_MP	52	61
H1N1_MP	53	61
H1N1_MP	54	61
H1N1_MP	55	62
H1N1_MP	56	63
H1N1_MP	57	63
H1N1_MP	58	64
H1N1_MP	59	64
H1N1_MP	60	64
H1N1_MP	61	65
H1N1_MP	62	65
H1N1_MP	63	65
H1N1_MP	64	67
H1N1_MP	65	67
H1N1_MP	66	71
H1N1_MP	67	72
H1N1_MP	68	73
H1N1_MP	69	76
H1N1_MP	70	76
H1N1_MP	71	78
H1N1_MP	72	80
H1N1_MP	73	80
H1N1_MP	74	80
H1N1_MP	75	82
H1N1_MP	76	83
H1N1_MP	77	84
H1N1_MP	78	84
H1N1_MP	79	84
H1N1_MP	80	85
H1N1_MP	81	85
H1N1_MP	82	85
H1N1_MP	83	87
H1N1_MP	84	91
H1N1_MP	85	91
H1N1_MP	86	92
H1N1_MP	87	92
H1N1_MP	88	92
H1N1_MP	89	92
H1N1_MP	90	92
H1N1_MP	91	93
H1N1_MP	92	93
H1N1_MP	93	95
H1N1_MP	94	95
H1N1_MP	95	95
H1N1_MP	96	96
H1N1_MP	97	96
H1N1_MP	98	97
H1N1_MP	99	97
H1N1_MP	100	97
H1N1_MP	101	98
H1N1_MP	102	98
H1N1_MP	103	99
H1N1_MP	104	100
H1N1_MP	105	100
H1N1_MP	106	98
H1N1_MP	107	98
H1N1_MP	108	98
H1N1_MP	109	98
H1N1_MP	110	98
H1N1_MP	111	96
H1N1_MP	112	96
H1N1_MP	113	98
H1N1_MP	114	98
H1N1_MP	115	99
H1N1_MP	116	100
H1N1_MP	117	101
H1N1_MP	118	102
H1N1_MP	119	102
H1N1_MP	120	102
H1N1_MP	121	103
H1N1_MP	122	103
H1N1_MP	123	103
H1N1_MP	124	103
H1N1_MP	125	103
H1N1_MP	126	103
H1N1_MP	127	103
H1N1_MP	128	99
H1N1_MP	129	101
H1N1_MP	130	102
H1N1_MP	131	102
H1N1_MP	132	100
H1N1_MP	133	100
H1N1_MP	134	101
H1N1_MP	135	101
H1N1_MP	136	103
H1N1_MP	137	104
H1N1_MP	138	105
H1N1_MP	139	106
H1N1_MP	140	106
H1N1_MP	141	110
H1N1_MP	142	111
H1N1_MP	143	112
H1N1_MP	144	112
H1N1_MP	145	110
H1N1_MP	146	108
H1N1_MP	147	108
H1N1_MP	148	110
H1N1_MP	149	111
H1N1_MP	150	112
H1N1_MP	151	112
H1N1_MP	152	112
H1N1_MP	153	111
H1N1_MP	154	110
H1N1_MP	155	112
H1N1_MP	156	110
H1N1_MP	157	111
H1N1_MP	158	108
H1N1_MP	159	106
H1N1_MP	160	107
H1N1_MP	161	107
H1N1_MP	162	107
H1N1_MP	163	104
H1N1_MP	164	102
H1N1_MP	165	100
H1N1_MP	166	98
H1N1_MP	167	98
H1N1_MP	168	98
H1N1_MP	169	98
H1N1_MP	170	98
H1N1_MP	171	97
H1N1_MP	172	97
H1N1_MP	173	96
H1N1_MP	174	97
H1N1_MP	175	97
H1N1_MP	176	97
H1N1_MP	177	95
H1N1_MP	178	92
H1N1_MP	179	92
H1N1_MP	180	92
H1N1_MP	181	91
H1N1_MP	182	91
H1N1_MP	183	91
H1N1_MP	184	89
H1N1_MP	185	89
H1N1_MP	186	87
H1N1_MP	187	89
H1N1_MP	188	89
H1N1_MP	189	86
H1N1_MP	190	84
H1N1_MP	191	82
H1N1_MP	192	85
H1N1_MP	193	85
H1N1_MP	194	85
H1N1_MP	195	85
H1N1_MP	196	83
H1N1_MP	197	83
H1N1_MP	198	84
H1N1_MP	199	86
H1N1_MP	200	86
H1N1_MP	201	84
H1N1_MP	202	84
H1N1_MP	203	84
H1N1_MP	204	84
H1N1_MP	205	84
H1N1_MP	206	83
H1N1_MP	207	80
H1N1_MP	208	78
H1N1_MP	209	77
H1N1_MP	210	77
H1N1_MP	211	77
H1N1_MP	212	75
H1N1_MP	213	76
H1N1_MP	214	76
H1N1_MP	215	74
H1N1_MP	216	74
H1N1_MP	217	72
H1N1_MP	218	71
H1N1_MP	219	71
H1N1_MP	220	70
H1N1_MP	221	70
H1N1_MP	222	69
H1N1_MP	223	72
H1N1_MP	224	72
H1N1_MP	225	72
H1N1_MP	226	70
H1N1_MP	227	69
H1N1_MP	228	68
H1N1_MP	229	68
H1N1_MP	230	69
H1N1_MP	231	68
H1N1_MP	232	68
H1N1_MP	233	68
H1N1_MP	234	66
H1N1_MP	235	64
H1N1_MP	236	66
H1N1_MP	237	65
H1N1_MP	238	65
H1N1_MP	239	66
H1N1_MP	240	66
H1N1_MP	241	66
H1N1_MP	242	65
H1N1_MP	243	65
H1N1_MP	244	65
H1N1_MP	245	65
H1N1_MP	246	65
H1N1_MP	247	63
H1N1_MP	248	64
H1N1_MP	249	63
H1N1_MP	250	63
H1N1_MP	251	63
H1N1_MP	252	62
H1N1_MP	253	63
H1N1_MP	254	62
H1N1_MP	255	61
H1N1_MP	256	61
H1N1_MP	257	61
H1N1_MP	258	61
H1N1_MP	259	63
H1N1_MP	260	63
H1N1_MP	261	63
H1N1_MP	262	63
H1N1_MP	263	63
H1N1_MP	264	61
H1N1_MP	265	61
H1N1_MP	266	62
H1N1_MP	267	61
H1N1_MP	268	62
H1N1_MP	269	61
H1N1_MP	270	61
H1N1_MP	271	61
H1N1_MP	272	60
H1N1_MP	273	60
H1N1_MP	274	61
H1N1_MP	275	59
H1N1_MP	276	60
H1N1_MP	277	60
H1N1_MP	278	60
H1N1_MP	279	60
H1N1_MP	280	56
H1N1_MP	281	58
H1N1_MP	282	59
H1N1_MP	283	60
H1N1_MP	284	62
H1N1_MP	285	62
H1N1_MP	286	62
H1N1_MP	287	60
H1N1_MP	288	63
H1N1_MP	289	64
H1N1_MP	290	62
H1N1_MP	291	62
H1N1_MP	292	60
H1N1_MP	293	59
H1N1_MP	294	58
H1N1_MP	295	58
H1N1_MP	296	58
H1N1_MP	297	59
H1N1_MP	298	60
H1N1_MP	299	60
H1N1_MP	300	59
H1N1_MP	301	59
H1N1_MP	302	60
H1N1_MP	303	64
H1N1_MP	304	65
H1N1_MP	305	65
H1N1_MP	306	65
H1N1_MP	307	64
H1N1_MP	308	64
H1N1_MP	309	64
H1N1_MP	310	64
H1N1_MP	311	63
H1N1_MP	312	63
H1N1_MP	313	64
H1N1_MP	314	64
H1N1_MP	315	64
H1N1_MP	316	64
H1N1_MP	317	64
H1N1_MP	318	64
H1N1_MP	319	64
H1N1_MP	320	64
H1N1_MP	321	64
H1N1_MP	322	64
H1N1_MP	323	63
H1N1_MP	324	63
H1N1_MP	325	62
H1N1_MP	326	63
H1N1_MP	327	63
H1N1_MP	328	63
H1N1_MP	329	63
H1N1_MP	330	63
H1N1_MP	331	62
H1N1_MP	332	62
H1N1_MP	333	62
H1N1_MP	334	62
H1N1_MP	335	65
H1N1_MP	336	62
H1N1_MP	337	62
H1N1_MP	338	60
H1N1_MP	339	61
H1N1_MP	340	61
H1N1_MP	341	61
H1N1_MP	342	61
H1N1_MP	343	59
H1N1_MP	344	59
H1N1_MP	345	59
H1N1_MP	346	59
H1N1_MP	347	61
H1N1_MP	348	61
H1N1_MP	349	60
H1N1_MP	350	63
H1N1_MP	351	63
H1N1_MP	352	65
H1N1_MP	353	66
H1N1_MP	354	72
H1N1_MP	355	73
H1N1_MP	356	76
H1N1_MP	357	78
H1N1_MP	358	79
H1N1_MP	359	80
H1N1_MP	360	81
H1N1_MP	361	81
H1N1_MP	362	82
H1N1_MP	363	82
H1N1_MP	364	81
H1N1_MP	365	81
H1N1_MP	366	85
H1N1_MP	367	86
H1N1_MP	368	91
H1N1_MP	369	89
H1N1_MP	370	88
H1N1_MP	371	88
H1N1_MP	372	88
H1N1_MP	373	87
H1N1_MP	374	87
H1N1_MP	375	88
H1N1_MP	376	88
H1N1_MP	377	90
H1N1_MP	378	90
H1N1_MP	379	90
H1N1_MP	380	90
H1N1_MP	381	92
H1N1_MP	382	94
H1N1_MP	383	96
H1N1_MP	384	97
H1N1_MP	385	101
H1N1_MP	386	101
H1N1_MP	387	99
H1N1_MP	388	100
H1N1_MP	389	101
H1N1_MP	390	100
H1N1_MP	391	101
H1N1_MP	392	101
H1N1_MP	393	101
H1N1_MP	394	101
H1N1_MP	395	101
H1N1_MP	396	101
H1N1_MP	397	101
H1N1_MP	398	101
H1N1_MP	399	100
H1N1_MP	400	100
H1N1_MP	401	98
H1N1_MP	402	98
H1N1_MP	403	99
H1N1_MP	404	98
H1N1_MP	405	98
H1N1_MP	406	98
H1N1_MP	407	105
H1N1_MP	408	105
H1N1_MP	409	107
H1N1_MP	410	108
H1N1_MP	411	108
H1N1_MP	412	107
H1N1_MP	413	108
H1N1_MP	414	108
H1N1_MP	415	108
H1N1_MP	416	108
H1N1_MP	417	107
H1N1_MP	418	107
H1N1_MP	419	105
H1N1_MP	420	106
H1N1_MP	421	109
H1N1_MP	422	109
H1N1_MP	423	109
H1N1_MP	424	110
H1N1_MP	425	111
H1N1_MP	426	112
H1N1_MP	427	111
H1N1_MP	428	109
H1N1_MP	429	110
H1N1_MP	430	111
H1N1_MP	431	111
H1N1_MP	432	108
H1N1_MP	433	107
H1N1_MP	434	106
H1N1_MP	435	107
H1N1_MP	436	107
H1N1_MP	437	107
H1N1_MP	438	107
H1N1_MP	439	105
H1N1_MP	440	103
H1N1_MP	441	102
H1N1_MP	442	103
H1N1_MP	443	103
H1N1_MP	444	105
H1N1_MP	445	105
H1N1_MP	446	105
H1N1_MP	447	107
H1N1_MP	448	106
H1N1_MP	449	105
H1N1_MP	450	105
H1N1_MP	451	105
H1N1_MP	452	104
H1N1_MP	453	103
H1N1_MP	454	99
H1N1_MP	455	101
H1N1_MP	456	103
H1N1_MP	457	103
H1N1_MP	458	102
H1N1_MP	459	100
H1N1_MP	460	100
H1N1_MP	461	102
H1N1_MP	462	102
H1N1_MP	463	104
H1N1_MP	464	103
H1N1_MP	465	102
H1N1_MP	466	102
H1N1_MP	467	102
H1N1_MP	468	102
H1N1_MP	469	102
H1N1_MP	470	103
H1N1_MP	471	103
H1N1_MP	472	103
H1N1_MP	473	104
H1N1_MP	474	104
H1N1_MP	475	104
H1N1_MP	476	104
H1N1_MP	477	101
H1N1_MP	478	101
H1N1_MP	479	101
H1N1_MP	480	101
H1N1_MP	481	101
H1N1_MP	482	101
H1N1_MP	483	101
H1N1_MP	484	99
H1N1_MP	485	99
H1N1_MP	486	93
H1N1_MP	487	93
H1N1_MP	488	91
H1N1_MP	489	91
H1N1_MP	490	90
H1N1_MP	491	90
H1N1_MP	492	90
H1N1_MP	493	88
H1N1_MP	494	88
H1N1_MP	495	88
H1N1_MP	496	88
H1N1_MP	497	88
H1N1_MP	498	88
H1N1_MP	499	88
H1N1_MP	500	86
H1N1_MP	501	86
H1N1_MP	502	86
H1N1_MP	503	85
H1N1_MP	504	84
H1N1_MP	505	80
H1N1_MP	506	80
H1N1_MP	507	79
H1N1_MP	508	77
H1N1_MP	509	76
H1N1_MP	510	75
H1N1_MP	511	74
H1N1_MP	512	74
H1N1_MP	513	71
H1N1_MP	514	70
H1N1_MP	515	70
H1N1_MP	516	70
H1N1_MP	517	65
H1N1_MP	518	62
H1N1_MP	519	62
H1N1_MP	520	63
